Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude,Year,Month,Day,Day_Name
831-64-0259,A,C1260,Mandalay,Normal,Female,Fashion accessories,39.75,7,13.9125,278.25,2019-08-05,10:43,Ewallet,198.75,4.761904762,79.5,10.0,96.0891,21.9588,2019,8,5,Monday
587-03-7455,A,C1454,Naypyitaw,Member,Female,Fashion accessories,97.79,11,53.7845,1075.69,2019-01-16,17:30,Ewallet,684.53,4.761904762,391.16,5.145,96.0785,19.7633,2019,1,16,Wednesday
882-40-4577,A,C1750,Yangon,Member,Male,Sports and travel,67.26,6,20.178,403.56,2019-11-19,15:28,Credit card,269.04,4.761904762,134.52,8.0,96.1735,16.8409,2019,11,19,Tuesday
732-67-5346,A,C1625,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,68.95,2019-07-14,19:07,Credit card,68.95,4.761904762,0.0,7.8,96.1735,16.8409,2019,7,14,Sunday
725-32-9708,A,C1275,Mandalay,Member,Female,Fashion accessories,68.71,8,27.484,549.68,2019-02-20,19:01,Cash,274.84,4.761904762,274.84,4.92,96.0891,21.9588,2019,2,20,Wednesday
256-08-8343,A,C1612,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,226.12,2019-02-25,19:48,Ewallet,226.12,4.761904762,0.0,5.5,96.1735,16.8409,2019,2,25,Monday
372-26-1506,A,C1414,Naypyitaw,Normal,Female,Fashion accessories,23.82,6,7.146,142.92,2019-04-15,19:24,Ewallet,119.1,4.761904762,23.82,5.67,96.0785,19.7633,2019,4,15,Monday
244-08-0162,A,C1262,Mandalay,Normal,Female,Health and beauty,34.21,14,23.947,478.94,2019-11-28,13:00,Cash,342.1,4.761904762,136.84,6.12,96.0891,21.9588,2019,11,28,Thursday
569-71-4390,A,C1270,Mandalay,Normal,Male,Sports and travel,21.87,3,3.2805,65.61,2019-10-17,14:29,Ewallet,43.74,4.761904762,21.87,8.28,96.0891,21.9588,2019,10,17,Thursday
132-23-6451,A,C1699,Yangon,Member,Male,Health and beauty,20.97,7,7.3395,146.79,2019-01-07,13:21,Cash,104.85,4.761904762,41.94,7.8,96.1735,16.8409,2019,1,7,Monday
696-90-2548,A,C1756,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,77.52,2019-11-24,18:55,Ewallet,77.52,4.761904762,0.0,6.6,96.1735,16.8409,2019,11,24,Sunday
472-15-9636,A,C1639,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,407.44,2019-01-10,19:36,Ewallet,407.44,4.761904762,0.0,9.2,96.1735,16.8409,2019,1,10,Thursday
268-03-6164,A,C1218,Mandalay,Normal,Male,Health and beauty,96.11,1,4.8055,96.11,2019-10-26,16:28,Ewallet,96.11,4.761904762,0.0,9.36,96.0891,21.9588,2019,10,26,Saturday
750-57-9686,A,C1438,Naypyitaw,Normal,Female,Home and lifestyle,45.38,5,11.345,226.9,2019-10-16,13:48,Credit card,181.52,4.761904762,45.38,9.135,96.0785,19.7633,2019,10,16,Wednesday
186-09-3669,A,C1340,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,81.51,2019-09-21,10:57,Ewallet,81.51,4.761904762,0.0,9.66,96.0785,19.7633,2019,9,21,Saturday
848-07-1692,A,C1224,Mandalay,Normal,Female,Health and beauty,57.22,3,8.583,171.66,2019-07-18,17:13,Ewallet,114.44,4.761904762,57.22,9.96,96.0891,21.9588,2019,7,18,Thursday
745-71-3520,A,C1641,Yangon,Member,Female,Electronic accessories,25.22,10,12.61,252.2,2019-07-11,10:23,Cash,176.54,4.761904762,75.66,8.2,96.1735,16.8409,2019,7,11,Thursday
266-76-6436,A,C1500,Naypyitaw,Normal,Female,Food and beverages,38.6,4,7.72,154.4,2019-03-07,13:57,Ewallet,115.8,4.761904762,38.6,7.875,96.0785,19.7633,2019,3,7,Thursday
740-22-2500,A,C1483,Naypyitaw,Normal,Female,Electronic accessories,84.05,4,16.81,336.2,2019-03-12,13:29,Cash,252.15,4.761904762,84.05,10.0,96.0785,19.7633,2019,3,12,Tuesday
271-88-8734,A,C1308,Naypyitaw,Normal,Female,Fashion accessories,97.21,12,58.326,1166.52,2019-11-18,13:00,Credit card,972.1,4.761904762,194.42,7.455,96.0785,19.7633,2019,11,18,Monday
301-81-8610,A,C1249,Mandalay,Normal,Male,Fashion accessories,25.42,11,13.981,279.62,2019-04-25,19:42,Credit card,203.36,4.761904762,76.26,7.455,96.0891,21.9588,2019,4,25,Thursday
489-64-4354,A,C1353,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,16.28,2019-08-10,15:36,Cash,16.28,4.761904762,0.0,7.455,96.0785,19.7633,2019,8,10,Saturday
198-84-7132,A,C1239,Mandalay,Normal,Male,Fashion accessories,40.61,13,26.3965,527.93,2019-05-26,13:40,Cash,365.49,4.761904762,162.44,7.455,96.0891,21.9588,2019,5,26,Sunday
269-10-8440,A,C1841,Yangon,Normal,Male,Health and beauty,53.17,7,18.6095,372.19,2019-11-08,18:01,Cash,372.19,4.761904762,0.0,7.455,96.1735,16.8409,2019,11,8,Friday
650-98-6268,A,C1244,Mandalay,Normal,Female,Food and beverages,20.87,4,4.174,83.48,2019-08-21,13:53,Credit card,62.61,4.761904762,20.87,7.455,96.0891,21.9588,2019,8,21,Wednesday
741-73-3559,A,C1202,Mandalay,Normal,Male,Sports and travel,67.27,7,23.5445,470.89,2019-08-11,17:27,Cash,336.35,4.761904762,134.54,7.455,96.0891,21.9588,2019,8,11,Sunday
325-77-6186,A,C1756,Yangon,Normal,Female,Home and lifestyle,90.65,10,45.325,906.5,2019-08-06,10:53,Ewallet,906.5,4.761904762,0.0,7.455,96.1735,16.8409,2019,8,6,Tuesday
286-75-7818,A,C1261,Mandalay,Normal,Male,Fashion accessories,69.08,3,10.362,207.24,2019-06-22,19:48,Credit card,138.16,4.761904762,69.08,8.28,96.0891,21.9588,2019,6,22,Saturday
574-57-9721,A,C1380,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,86.54,2019-04-27,16:53,Ewallet,86.54,4.761904762,0.0,5.985,96.0785,19.7633,2019,4,27,Saturday
459-50-7686,A,C1728,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,140.76,2019-01-15,19:14,Ewallet,140.76,4.761904762,0.0,6.4,96.1735,16.8409,2019,1,15,Tuesday
616-87-0016,A,C1209,Mandalay,Normal,Male,Fashion accessories,95.54,10,47.77,955.4,2019-06-14,14:36,Credit card,668.78,4.761904762,286.62,10.0,96.0891,21.9588,2019,6,14,Friday
837-55-7229,A,C1282,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,47.44,2019-09-09,18:19,Credit card,47.44,4.761904762,0.0,8.16,96.0891,21.9588,2019,9,9,Monday
751-69-0068,A,C1313,Naypyitaw,Normal,Male,Sports and travel,99.24,11,54.582,1091.64,2019-04-19,19:09,Ewallet,893.16,4.761904762,198.48,9.45,96.0785,19.7633,2019,4,19,Friday
257-73-1380,A,C1321,Naypyitaw,Normal,Male,Sports and travel,82.93,5,20.7325,414.65,2019-09-08,16:51,Ewallet,331.72,4.761904762,82.93,10.0,96.0785,19.7633,2019,9,8,Sunday
345-08-4992,A,C1858,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,203.94,2019-07-07,15:37,Credit card,203.94,4.761904762,0.0,7.7,96.1735,16.8409,2019,7,7,Sunday
549-96-4200,A,C1437,Naypyitaw,Normal,Male,Food and beverages,17.04,5,4.26,85.2,2019-06-12,20:15,Ewallet,68.16,4.761904762,17.04,7.35,96.0785,19.7633,2019,6,12,Wednesday
810-60-6344,A,C1332,Naypyitaw,Normal,Female,Health and beauty,40.86,10,20.43,408.6,2019-11-12,14:38,Credit card,326.88,4.761904762,81.72,6.825,96.0785,19.7633,2019,11,12,Tuesday
450-28-2866,A,C1479,Naypyitaw,Normal,Male,Health and beauty,17.44,6,5.232,104.64,2019-12-27,19:25,Cash,87.2,4.761904762,17.44,8.505,96.0785,19.7633,2019,12,27,Friday
138-17-5109,A,C1829,Yangon,Member,Female,Health and beauty,89.21,13,57.9865,1159.73,2019-01-22,15:42,Credit card,802.89,4.761904762,356.84,6.5,96.1735,16.8409,2019,1,22,Tuesday
192-98-7397,A,C1401,Naypyitaw,Normal,Male,Health and beauty,12.78,1,0.639,12.78,2019-11-08,14:11,Ewallet,12.78,4.761904762,0.0,9.975,96.0785,19.7633,2019,11,8,Friday
301-11-9629,A,C1795,Yangon,Normal,Female,Health and beauty,19.1,7,6.685,133.7,2019-10-26,10:43,Cash,133.7,4.761904762,0.0,9.7,96.1735,16.8409,2019,10,26,Saturday
390-80-5128,A,C1284,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,19.15,2019-10-10,17:58,Credit card,19.15,4.761904762,0.0,10.0,96.0891,21.9588,2019,10,10,Thursday
235-46-8343,A,C1486,Naypyitaw,Member,Male,Food and beverages,27.66,17,23.511,470.22,2019-12-21,11:26,Credit card,276.6,4.761904762,193.62,9.345,96.0785,19.7633,2019,12,21,Saturday
453-12-7053,A,C1425,Naypyitaw,Normal,Male,Fashion accessories,45.74,4,9.148,182.96,2019-06-21,17:38,Credit card,137.22,4.761904762,45.74,6.825,96.0785,19.7633,2019,6,21,Friday
296-11-7041,A,C1267,Mandalay,Member,Female,Health and beauty,27.07,1,1.3535,27.07,2019-11-06,20:07,Credit card,27.07,4.761904762,0.0,6.36,96.0891,21.9588,2019,11,6,Wednesday
449-27-2918,A,C1204,Mandalay,Member,Female,Fashion accessories,39.12,1,1.956,39.12,2019-02-16,11:02,Credit card,39.12,4.761904762,0.0,10.0,96.0891,21.9588,2019,2,16,Saturday
891-01-7034,A,C1210,Mandalay,Normal,Female,Fashion accessories,74.71,8,29.884,597.68,2019-12-11,19:07,Cash,448.26,4.761904762,149.42,8.04,96.0891,21.9588,2019,12,11,Wednesday
744-09-5786,A,C1268,Mandalay,Normal,Male,Fashion accessories,22.01,8,8.804,176.08,2019-02-16,18:50,Cash,132.06,4.761904762,44.02,9.12,96.0891,21.9588,2019,2,16,Saturday
727-17-0390,A,C1735,Yangon,Normal,Female,Fashion accessories,63.61,5,15.9025,318.05,2019-02-12,12:43,Ewallet,318.05,4.761904762,0.0,4.8,96.1735,16.8409,2019,2,12,Tuesday
568-88-3448,A,C1821,Yangon,Normal,Male,Fashion accessories,25.0,1,1.25,25.0,2019-01-10,15:09,Ewallet,25.0,4.761904762,0.0,5.5,96.1735,16.8409,2019,1,10,Thursday
187-83-5490,A,C1820,Yangon,Member,Male,Fashion accessories,20.77,6,6.231,124.62,2019-10-28,13:47,Cash,83.08,4.761904762,41.54,4.7,96.1735,16.8409,2019,10,28,Monday
767-54-1907,A,C1234,Mandalay,Member,Female,Fashion accessories,29.56,10,14.78,295.6,2019-12-22,16:59,Cash,147.8,4.761904762,147.8,8.28,96.0891,21.9588,2019,12,22,Sunday
533-33-5337,A,C1259,Mandalay,Normal,Male,Fashion accessories,79.39,14,55.573,1111.46,2019-03-30,20:24,Cash,793.9,4.761904762,317.56,7.44,96.0891,21.9588,2019,3,30,Saturday
325-90-8763,A,C1495,Naypyitaw,Member,Female,Fashion accessories,46.57,17,39.5845,791.69,2019-04-12,13:58,Cash,465.7,4.761904762,325.99,7.98,96.0785,19.7633,2019,4,12,Friday
729-46-7422,A,C1356,Naypyitaw,Normal,Male,Fashion accessories,35.89,1,1.7945,35.89,2019-01-02,16:52,Credit card,35.89,4.761904762,0.0,8.295,96.0785,19.7633,2019,1,2,Wednesday
639-76-1242,A,C1466,Naypyitaw,Normal,Male,Fashion accessories,40.52,6,12.156,243.12,2019-11-26,15:19,Cash,202.6,4.761904762,40.52,4.725,96.0785,19.7633,2019,11,26,Tuesday
326-71-2155,A,C1352,Naypyitaw,Normal,Female,Sports and travel,73.95,5,18.4875,369.75,2019-10-26,10:02,Cash,295.8,4.761904762,73.95,6.405,96.0785,19.7633,2019,10,26,Saturday
320-32-8842,A,C1480,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,22.62,2019-06-12,18:58,Cash,22.62,4.761904762,0.0,6.72,96.0785,19.7633,2019,6,12,Wednesday
470-32-9057,A,C1624,Yangon,Member,Male,Food and beverages,51.34,7,17.969,359.38,2019-07-31,15:31,Credit card,256.7,4.761904762,102.68,9.1,96.1735,16.8409,2019,7,31,Wednesday
878-30-2331,A,C1401,Naypyitaw,Member,Female,Sports and travel,54.55,17,46.3675,927.35,2019-05-19,11:22,Credit card,545.5,4.761904762,381.85,7.455,96.0785,19.7633,2019,5,19,Sunday
440-59-5691,A,C1447,Naypyitaw,Member,Female,Health and beauty,37.15,11,20.4325,408.65,2019-06-11,13:12,Credit card,260.05,4.761904762,148.6,8.085,96.0785,19.7633,2019,6,11,Tuesday
554-53-3790,A,C1257,Mandalay,Normal,Male,Sports and travel,37.02,8,14.808,296.16,2019-08-17,18:33,Cash,222.12,4.761904762,74.04,5.4,96.0891,21.9588,2019,8,17,Saturday
746-19-0921,A,C1482,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,21.58,2019-11-10,10:02,Ewallet,21.58,4.761904762,0.0,7.56,96.0785,19.7633,2019,11,10,Sunday
233-34-0817,A,C1353,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,98.84,2019-05-29,11:21,Cash,98.84,4.761904762,0.0,8.82,96.0785,19.7633,2019,5,29,Wednesday
767-05-1286,A,C1335,Naypyitaw,Member,Female,Home and lifestyle,83.77,10,41.885,837.7,2019-08-26,12:10,Ewallet,502.62,4.761904762,335.08,5.67,96.0785,19.7633,2019,8,26,Monday
340-21-9136,A,C1855,Yangon,Member,Female,Sports and travel,40.05,6,12.015,240.3,2019-07-13,11:40,Cash,160.2,4.761904762,80.1,9.7,96.1735,16.8409,2019,7,13,Saturday
405-31-3305,A,C1622,Yangon,Member,Male,Fashion accessories,43.13,14,30.191,603.82,2019-10-25,18:31,Credit card,431.3,4.761904762,172.52,5.5,96.1735,16.8409,2019,10,25,Friday
731-59-7531,A,C1213,Mandalay,Member,Male,Health and beauty,72.57,15,54.4275,1088.55,2019-05-23,17:58,Cash,580.56,4.761904762,507.99,5.52,96.0891,21.9588,2019,5,23,Thursday
676-39-6028,A,C1884,Yangon,Member,Female,Electronic accessories,64.44,7,22.554,451.08,2019-06-14,17:04,Cash,322.2,4.761904762,128.88,6.6,96.1735,16.8409,2019,6,14,Friday
502-05-1910,A,C1760,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,195.54,2019-09-03,20:35,Credit card,195.54,4.761904762,0.0,6.3,96.1735,16.8409,2019,9,3,Tuesday
485-30-8700,A,C1803,Yangon,Normal,Female,Health and beauty,33.26,5,8.315,166.3,2019-12-06,16:10,Credit card,166.3,4.761904762,0.0,4.2,96.1735,16.8409,2019,12,6,Friday
598-47-9715,A,C1377,Naypyitaw,Normal,Male,Health and beauty,84.07,5,21.0175,420.35,2019-04-25,16:54,Ewallet,336.28,4.761904762,84.07,4.62,96.0785,19.7633,2019,4,25,Thursday
701-69-8742,A,C1249,Mandalay,Normal,Male,Health and beauty,34.37,14,24.059,481.18,2019-11-26,10:11,Ewallet,343.7,4.761904762,137.48,8.04,96.0891,21.9588,2019,11,26,Tuesday
575-67-1508,A,C1699,Yangon,Normal,Male,Health and beauty,38.6,1,1.93,38.6,2019-03-24,11:26,Ewallet,38.6,4.761904762,0.0,6.7,96.1735,16.8409,2019,3,24,Sunday
541-08-3113,A,C1423,Naypyitaw,Normal,Male,Health and beauty,65.97,10,32.985,659.7,2019-11-03,20:29,Cash,527.76,4.761904762,131.94,8.82,96.0785,19.7633,2019,11,3,Sunday
246-11-3901,A,C1498,Naypyitaw,Normal,Female,Health and beauty,32.8,12,19.68,393.6,2019-08-27,12:12,Cash,328.0,4.761904762,65.6,6.51,96.0785,19.7633,2019,8,27,Tuesday
674-15-9296,A,C1818,Yangon,Normal,Male,Health and beauty,37.14,5,9.285,185.7,2019-03-03,13:05,Ewallet,185.7,4.761904762,0.0,5.0,96.1735,16.8409,2019,3,3,Sunday
305-18-3552,A,C1265,Mandalay,Member,Male,Health and beauty,60.38,20,60.38,1207.6,2019-10-31,16:19,Cash,603.8,4.761904762,603.8,7.2,96.0891,21.9588,2019,10,31,Thursday
493-65-6248,A,C1358,Naypyitaw,Member,Female,Health and beauty,36.98,17,31.433,628.66,2019-06-13,19:48,Credit card,369.8,4.761904762,258.86,7.35,96.0785,19.7633,2019,6,13,Thursday
438-01-4015,A,C1252,Mandalay,Member,Female,Health and beauty,49.49,8,19.796,395.92,2019-12-18,15:25,Ewallet,197.96,4.761904762,197.96,7.92,96.0891,21.9588,2019,12,18,Wednesday
709-58-4068,A,C1290,Mandalay,Normal,Female,Health and beauty,41.09,14,28.763,575.26,2019-12-28,14:42,Cash,410.9,4.761904762,164.36,8.76,96.0891,21.9588,2019,12,28,Saturday
795-49-7276,A,C1615,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,148.6,2019-11-29,18:59,Ewallet,148.6,4.761904762,0.0,8.3,96.1735,16.8409,2019,11,29,Friday
556-72-8512,A,C1384,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,22.96,2019-06-04,20:47,Cash,22.96,4.761904762,0.0,4.515,96.0785,19.7633,2019,6,4,Tuesday
686-41-0932,A,C1203,Mandalay,Normal,Female,Fashion accessories,34.7,3,5.205,104.1,2019-03-18,19:48,Ewallet,69.4,4.761904762,34.7,9.84,96.0891,21.9588,2019,3,18,Monday
510-09-5628,A,C1853,Yangon,Member,Female,Fashion accessories,19.66,14,13.762,275.24,2019-08-13,18:20,Credit card,196.6,4.761904762,78.64,7.2,96.1735,16.8409,2019,8,13,Tuesday
608-04-3797,A,C1262,Mandalay,Member,Female,Health and beauty,25.32,15,18.99,379.8,2019-01-15,20:24,Ewallet,202.56,4.761904762,177.24,10.0,96.0891,21.9588,2019,1,15,Tuesday
148-82-2527,A,C1473,Naypyitaw,Member,Female,Home and lifestyle,12.12,17,10.302,206.04,2019-06-12,13:44,Credit card,121.2,4.761904762,84.84,8.82,96.0785,19.7633,2019,6,12,Wednesday
437-53-3084,A,C1295,Mandalay,Normal,Male,Fashion accessories,99.89,3,14.9835,299.67,2019-09-02,11:48,Ewallet,199.78,4.761904762,99.89,8.52,96.0891,21.9588,2019,9,2,Monday
632-32-4574,A,C1294,Mandalay,Normal,Male,Sports and travel,75.92,11,41.756,835.12,2019-11-14,14:14,Cash,607.36,4.761904762,227.76,6.6,96.0891,21.9588,2019,11,14,Thursday
556-97-7101,A,C1463,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,126.44,2019-12-12,15:51,Cash,126.44,4.761904762,0.0,8.925,96.0785,19.7633,2019,12,12,Thursday
862-59-8517,A,C1356,Naypyitaw,Normal,Female,Food and beverages,90.24,7,31.584,631.68,2019-04-04,11:17,Cash,541.44,4.761904762,90.24,6.51,96.0785,19.7633,2019,4,4,Thursday
401-18-8016,A,C1261,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,98.13,2019-05-11,17:36,Cash,98.13,4.761904762,0.0,7.455,96.0891,21.9588,2019,5,11,Saturday
420-18-8989,A,C1647,Yangon,Member,Female,Sports and travel,51.52,11,28.336,566.72,2019-05-31,15:47,Cash,412.16,4.761904762,154.56,7.455,96.1735,16.8409,2019,5,31,Friday
277-63-2961,A,C1223,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,73.97,2019-07-13,15:53,Credit card,73.97,4.761904762,0.0,7.455,96.0891,21.9588,2019,7,13,Saturday
573-98-8548,A,C1307,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,31.9,2019-07-30,12:40,Ewallet,31.9,4.761904762,0.0,7.455,96.0785,19.7633,2019,7,30,Tuesday
620-02-2046,C,C1368,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,138.8,2019-08-30,19:48,Ewallet,138.8,4.761904762,0.0,7.455,96.0785,19.7633,2019,8,30,Friday
282-35-2475,B,C1221,Mandalay,Normal,Female,Sports and travel,93.31,3,13.9965,279.93,2019-08-04,17:53,Cash,186.62,4.761904762,93.31,7.455,96.0891,21.9588,2019,8,4,Sunday
511-54-3087,B,C1289,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,88.45,2019-07-17,16:36,Credit card,88.45,4.761904762,0.0,7.455,96.0891,21.9588,2019,7,17,Wednesday
726-29-6793,A,C1867,Yangon,Member,Male,Electronic accessories,24.18,11,13.299,265.98,2019-10-20,20:54,Ewallet,193.44,4.761904762,72.54,7.455,96.1735,16.8409,2019,10,20,Sunday
387-49-4215,B,C1218,Mandalay,Member,Female,Sports and travel,48.5,6,14.55,291.0,2019-12-21,12:50,Cash,145.5,4.761904762,145.5,7.455,96.0891,21.9588,2019,12,21,Saturday
862-17-9201,B,C1262,Mandalay,Normal,Female,Food and beverages,84.05,8,33.62,672.4,2019-04-29,10:48,Credit card,504.3,4.761904762,168.1,7.455,96.0891,21.9588,2019,4,29,Monday
291-21-5991,B,C1209,Mandalay,Member,Male,Sports and travel,61.29,10,30.645,612.9,2019-10-24,14:28,Cash,306.45,4.761904762,306.45,8.4,96.0891,21.9588,2019,10,24,Thursday
602-80-9671,C,C1474,Naypyitaw,Member,Female,Sports and travel,15.95,10,7.975,159.5,2019-09-12,17:15,Credit card,95.7,4.761904762,63.8,5.355,96.0785,19.7633,2019,9,12,Thursday
347-72-6115,B,C1228,Mandalay,Member,Female,Sports and travel,90.74,14,63.518,1270.36,2019-03-13,18:03,Credit card,635.18,4.761904762,635.18,7.44,96.0891,21.9588,2019,3,13,Wednesday
209-61-0206,A,C1748,Yangon,Normal,Female,Sports and travel,42.91,5,10.7275,214.55,2019-09-16,17:29,Ewallet,214.55,4.761904762,0.0,6.1,96.1735,16.8409,2019,9,16,Monday
595-27-4851,A,C1749,Yangon,Normal,Female,Sports and travel,54.28,7,18.998,379.96,2019-10-11,18:05,Ewallet,379.96,4.761904762,0.0,9.3,96.1735,16.8409,2019,10,11,Friday
189-52-0236,A,C1638,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,696.85,2019-05-03,12:07,Cash,696.85,4.761904762,0.0,7.6,96.1735,16.8409,2019,5,3,Friday
503-07-0930,C,C1369,Naypyitaw,Member,Male,Sports and travel,58.39,11,32.1145,642.29,2019-08-07,19:49,Credit card,408.73,4.761904762,233.56,8.61,96.0785,19.7633,2019,8,7,Wednesday
413-20-6708,C,C1477,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,51.47,2019-06-06,15:52,Ewallet,51.47,4.761904762,0.0,8.925,96.0785,19.7633,2019,6,6,Thursday
425-85-2085,B,C1298,Mandalay,Member,Male,Health and beauty,54.86,10,27.43,548.6,2019-09-06,16:48,Ewallet,274.3,4.761904762,274.3,10.0,96.0891,21.9588,2019,9,6,Friday
521-18-7827,C,C1417,Naypyitaw,Member,Male,Home and lifestyle,39.39,8,15.756,315.12,2019-03-15,20:46,Credit card,196.95,4.761904762,118.17,9.135,96.0785,19.7633,2019,3,15,Friday
220-28-1851,A,C1781,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,69.46,2019-08-09,18:14,Ewallet,69.46,4.761904762,0.0,9.7,96.1735,16.8409,2019,8,9,Friday
600-38-9738,C,C1476,Naypyitaw,Member,Male,Sports and travel,71.92,8,28.768,575.36,2019-10-26,15:05,Credit card,359.6,4.761904762,215.76,4.515,96.0785,19.7633,2019,10,26,Saturday
734-91-1155,B,C1238,Mandalay,Normal,Female,Electronic accessories,45.71,4,9.142,182.84,2019-01-05,10:34,Credit card,137.13,4.761904762,45.71,9.24,96.0891,21.9588,2019,1,5,Saturday
451-28-5717,C,C1328,Naypyitaw,Member,Female,Home and lifestyle,83.17,10,41.585,831.7,2019-11-02,11:23,Cash,499.02,4.761904762,332.68,7.665,96.0785,19.7633,2019,11,2,Saturday
609-81-8548,A,C1676,Yangon,Member,Female,Home and lifestyle,37.44,8,14.976,299.52,2019-06-14,13:55,Credit card,224.64,4.761904762,74.88,5.9,96.1735,16.8409,2019,6,14,Friday
133-14-7229,C,C1375,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,125.74,2019-04-11,11:43,Cash,125.74,4.761904762,0.0,5.25,96.0785,19.7633,2019,4,11,Thursday
534-01-4457,A,C1801,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,490.26,2019-11-30,14:36,Credit card,490.26,4.761904762,0.0,8.0,96.1735,16.8409,2019,11,30,Saturday
719-89-8991,A,C1795,Yangon,Member,Female,Sports and travel,91.41,7,31.9935,639.87,2019-09-27,16:03,Ewallet,457.05,4.761904762,182.82,7.1,96.1735,16.8409,2019,9,27,Friday
286-62-6248,B,C1282,Mandalay,Normal,Male,Fashion accessories,39.21,6,11.763,235.26,2019-02-20,20:03,Credit card,156.84,4.761904762,78.42,10.0,96.0891,21.9588,2019,2,20,Wednesday
339-38-9982,B,C1241,Mandalay,Member,Male,Fashion accessories,59.86,4,11.972,239.44,2019-08-23,14:55,Ewallet,119.72,4.761904762,119.72,8.04,96.0891,21.9588,2019,8,23,Friday
827-44-5872,B,C1202,Mandalay,Member,Female,Food and beverages,54.36,20,54.36,1087.2,2019-05-02,11:28,Credit card,543.6,4.761904762,543.6,7.32,96.0891,21.9588,2019,5,2,Thursday
827-77-7633,A,C1647,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,882.81,2019-01-09,19:41,Cash,882.81,4.761904762,0.0,9.3,96.1735,16.8409,2019,1,9,Wednesday
287-83-1405,A,C1800,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,152.58,2019-11-03,19:01,Ewallet,152.58,4.761904762,0.0,7.0,96.1735,16.8409,2019,11,3,Sunday
435-13-4908,A,C1702,Yangon,Member,Male,Fashion accessories,86.68,11,47.674,953.48,2019-03-04,18:04,Credit card,693.44,4.761904762,260.04,7.2,96.1735,16.8409,2019,3,4,Monday
857-67-9057,B,C1239,Mandalay,Normal,Male,Electronic accessories,22.95,14,16.065,321.3,2019-02-23,19:20,Ewallet,229.5,4.761904762,91.8,9.84,96.0891,21.9588,2019,2,23,Saturday
236-27-1144,C,C1448,Naypyitaw,Normal,Female,Food and beverages,16.31,11,8.9705,179.41,2019-02-04,10:31,Ewallet,146.79,4.761904762,32.62,8.82,96.0785,19.7633,2019,2,4,Monday
892-05-6689,A,C1685,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,141.6,2019-08-19,13:28,Ewallet,141.6,4.761904762,0.0,6.2,96.1735,16.8409,2019,8,19,Monday
583-41-4548,C,C1330,Naypyitaw,Normal,Male,Home and lifestyle,16.67,8,6.668,133.36,2019-10-15,11:36,Ewallet,116.69,4.761904762,16.67,7.77,96.0785,19.7633,2019,10,15,Tuesday
339-12-4827,B,C1239,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,73.96,2019-02-17,11:32,Credit card,73.96,4.761904762,0.0,6.0,96.0891,21.9588,2019,2,17,Sunday
643-38-7867,A,C1606,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,97.94,2019-01-03,11:44,Ewallet,97.94,4.761904762,0.0,6.9,96.1735,16.8409,2019,1,3,Thursday
308-81-0538,A,C1813,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,292.2,2019-12-12,17:16,Credit card,292.2,4.761904762,0.0,4.9,96.1735,16.8409,2019,12,12,Thursday
358-88-9262,C,C1409,Naypyitaw,Member,Female,Food and beverages,87.48,10,43.74,874.8,2019-04-21,18:43,Ewallet,524.88,4.761904762,349.92,5.355,96.0785,19.7633,2019,4,21,Sunday
